"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Transgly",55.1161479044971,-0.934957155571674,1.40380247166134,-0.666017601796348,0.505399849753363,0.85171761820292
"Ubiquitin_3",358.361966974752,-1.83765703981795,2.76174768334209,-0.665396426654782,0.50579696987078,0.85171761820292
"RNA_pol_Rpb2_45",192.971385800786,-1.24316348912995,1.86869961459912,-0.665255924182678,0.505886816515617,0.85171761820292
"UreD",59.6189622427209,-0.9319036236921,1.40119331528704,-0.665078553776282,0.506000250967786,0.85171761820292
"Thioredoxin_8",74.1681591654094,-0.963577818847885,1.44887660595724,-0.665051678580504,0.506017439743812,0.85171761820292
"GAT",118.28674404945,1.0178574170721,1.53064157507419,0.66498743641062,0.506058528848276,0.85171761820292
"CH",336.368492110017,0.664205676112875,1.00071381821275,0.663731892199838,0.506861923544748,0.852496079882592
"M20_dimer",59.3907147807776,-0.521666164642498,0.787091723739931,-0.662776838973428,0.50747348932587,0.852659701461215
"Fer4_19",724.408689105882,0.966239866507215,1.45844168845196,0.662515254574774,0.507641061765593,0.852659701461215
"DeoC",89.541554410925,0.478033446255751,0.724715160321264,0.659615628909764,0.509500522166545,0.854604750141546
"FGGY_C",56.8627046119261,0.367205801758291,0.557760790229784,0.658357145555197,0.510308665688415,0.854604750141546
"STAG",104.106663056641,1.25377417719637,1.90440295501201,0.658355509214416,0.510309716911825,0.854604750141546
"PBP_like_2",73.405732134819,-0.408044774346018,0.619888505587295,-0.658255106633132,0.510374220033766,0.854604750141546
"Vps53_N",585.485355643199,-1.8828614119729,2.8619773963884,-0.657888288827481,0.510609916483439,0.854604750141546
"SLH",68.9922784408207,-0.940223430430642,1.42996320229761,-0.657515822029496,0.510849300864299,0.854604750141546
"Glyoxalase",93.5501516340442,-0.454754492902614,0.69232026118881,-0.656855675611368,0.511273720952534,0.854743032153936
"UPF0154",65.2518934835238,-1.05471877517963,1.61422880421999,-0.65338864752155,0.51350575568804,0.857901065448088
"PPDK_N",99.8544342169201,-1.00558886596726,1.54262670582528,-0.651867922531058,0.514486379802437,0.858665806701344
"DUF4118",55.4297195914886,0.689183370745158,1.05765572625824,0.651614087301677,0.514650157635072,0.858665806701344
"Ig_2",75.2713410125387,0.458441942518309,0.70514447435675,0.65013902709301,0.515602421853001,0.859681104702903
"CorC_HlyC",78.7130614718118,0.543714670702825,0.837254902367102,0.649401597011406,0.51607883202267,0.859902171145035
"Acyl-CoA_dh_N",431.537998343905,-0.781357049683096,1.20743016276502,-0.647124010794779,0.517551686583411,0.860990102425048
"FIVAR",331.074792254473,0.613199295015277,0.947673422783085,0.647057604733137,0.517594662235833,0.860990102425048
"CdhD",324.925938996939,-0.475673304130985,0.735431169073037,-0.6467951375117,0.517764539802988,0.860990102425048
"PAP_central",853.311085523404,-1.23815806006004,1.91765078625728,-0.645663991031747,0.518496985550143,0.861253745068726
"Gln-synt_C",54.167775469517,-0.366167306706862,0.567273169878862,-0.645486735755642,0.518611811304879,0.861253745068726
"ATP-synt_ab_C",352.910293090241,0.632310888612032,0.981895080638741,0.64396991193876,0.519594945000831,0.861824422890414
"Ribosomal_L11",314.029801741055,1.26928918144042,1.97158801828412,0.643790269401763,0.51971144448343,0.861824422890414
"Prominin",275.472212892773,1.37881687146151,2.14314311823969,0.643362013356355,0.519989225966267,0.861824422890414
"MotB_plug",111.3216258963,0.411733097867874,0.640707075057674,0.642622992466271,0.520468760131321,0.862047926548631
"MTHFR",63.5377852070782,0.334351384379885,0.522285565889852,0.640169681523226,0.522062291255655,0.864115016830174
"FliE",182.288396118995,0.408990501622534,0.639578564608802,0.639468744348387,0.52251804042159,0.864297367125924
"OTCace",71.6867090001327,0.361963754310014,0.567796252924611,0.637488804206803,0.523806500272061,0.865855953192613
"WhiA_N",80.1926097625262,-1.17727845038872,1.85325242176875,-0.635249918769901,0.525265430884606,0.867061442716168
"Pirin",155.761937031361,1.13453245297695,1.78718898867437,0.634813922963165,0.525549781630839,0.867061442716168
"STAT_int",559.978611909587,1.47279594771388,2.32018949753535,0.63477399120993,0.525575828531671,0.867061442716168
"Peptidase_C1",84.5936975904557,-1.00575147820288,1.58749347966506,-0.633546840403449,0.526376602913832,0.867810075074156
"KOW",199.814626374233,0.463597331736129,0.734049955208188,0.631561010864234,0.527673770418922,0.869375559827223
"DegV",51.1253043117949,0.350565798907526,0.556517896657124,0.62992726920966,0.528742170601447,0.870562323024503
"CReP_N",634.314156709277,-1.32460596170387,2.11336179293288,-0.626776714774243,0.530805609032743,0.872443965236302
"DUF965",260.395748039696,0.446580231813529,0.712584565321667,0.62670489026371,0.530852697702766,0.872443965236302
"NifU_N",195.371514787731,-0.455856364265537,0.72768106500203,-0.626450771072716,0.53101931710278,0.872443965236302
"Mor",52.9807559067247,-0.360653193330327,0.576248596660371,-0.625863898707051,0.531404215538367,0.872443965236302
"UDPG_MGDP_dh",135.721073764375,-1.18628100690683,1.89646880475474,-0.625520970306835,0.531629189532237,0.872443965236302
"GST_C",169.587597399249,-0.849078372867927,1.36121987571578,-0.623762838036324,0.53278334842836,0.873764691422511
"Mt_ATP-synt_B",87.0160176955906,-0.940465725915336,1.51014996387441,-0.622763135061431,0.533440187113906,0.874268615971087
"DUF3869",3074.99776744543,-0.745903561992168,1.1996148654785,-0.621785860993515,0.534082684648851,0.874748391818452
"SNO",54.5306780320498,0.909377811664396,1.46433821673335,0.621016238784671,0.534588938768712,0.874806142352474
"Ank_5",280.906108367537,1.09430215123464,1.76336954892035,0.620574485878265,0.534879631235122,0.874806142352474
"Transketolase_C",72.5500984447568,-0.933375489709903,1.50511064309069,-0.620137458993215,0.535167292202833,0.874806142352474
"CSD",586.921752868109,0.477791556807834,0.772376476308773,0.618599311945937,0.536180355252693,0.875611256297803
"Crystall",876.652282062525,-1.08974085198664,1.76240315810402,-0.618326656404187,0.536360033845755,0.875611256297803
"tRNA-synt_1f",49.9834987489787,0.934412926716658,1.51878298898095,0.615237946102895,0.538397591420058,0.878252733338068
"Aminotran_4",76.3920986701511,0.360390400444357,0.586620853992011,0.61434979338335,0.538984205163614,0.878252733338068
"GGGtGRT",370.873998331405,0.462189537319063,0.754048697121535,0.612943884239043,0.53991344495655,0.878252733338068
"Slu7",190.73999875414,-1.59463747620297,2.60195037965068,-0.612862369964587,0.539967346638217,0.878252733338068
"FERM_N",453.737133856371,-1.03403189423834,1.68723162259678,-0.61285710888164,0.539970825645558,0.878252733338068
"OMP_b-brl",668.592200190655,-0.664283032425526,1.08457136918575,-0.612484389039553,0.540217323419864,0.878252733338068
"Glyco_transf_41",295.989748274507,-1.01249640033832,1.65399105244,-0.612153493118763,0.540436208159651,0.878252733338068
"DUF4125",61.346590334276,0.403005323657095,0.659112171105498,0.611436628428745,0.540910559912788,0.8784527989233
"RNA_pol_A_bac",264.395866863004,-1.09780284096569,1.79835858727011,-0.610447131476787,0.541565654947385,0.87879236374551
"Phe_tRNA-synt_N",143.373551022499,-1.08614348292371,1.78227947591734,-0.609412551510572,0.542251020402532,0.87879236374551
"POLO_box",246.952151669305,1.26156391628929,2.07099115002675,0.609159491711492,0.542418727625457,0.87879236374551
"NTP_transf_5",98.8397064751948,0.370520666619625,0.608409397062486,0.608998921464013,0.542525153787712,0.87879236374551
"EF-hand_6",195.43057163941,-0.842243086311113,1.38580212916233,-0.607765761494551,0.543342840528282,0.87932214701183
"PCI",262.631087843134,-0.956244392881086,1.57800728536826,-0.605982242127562,0.544526545257589,0.87932214701183
"PIN_3",69.917455821896,0.978771427275674,1.61555035680988,0.60584396094492,0.544618374654217,0.87932214701183
"Serinc",532.206544361509,-1.23346465411463,2.03619521474039,-0.605769351182714,0.54466792450029,0.87932214701183
"PepSY",150.764458225337,-0.516504396333736,0.85390259223332,-0.604875077124262,0.545262004159059,0.87932214701183
"tRNA-synt_2c",54.1796278590874,-0.839403785999713,1.38903194709651,-0.604308480992334,0.545638568825677,0.87932214701183
"HMGL-like",67.6330773711868,0.321471906633494,0.532481455786013,0.603724135630148,0.54602706486292,0.87932214701183
"Cadherin",86.5889144834378,0.40522461994525,0.671486868764361,0.603473632613137,0.546193651214592,0.87932214701183
"Bac_DNA_binding",219.404159301958,0.458547141929008,0.75999080126528,0.603358805350789,0.546270020608525,0.87932214701183
"Drf_FH3",495.561518966704,1.01638142172396,1.68513330705247,0.603146004811778,0.546411564124677,0.87932214701183
"DUF1703",107.479333144253,-0.560009409610059,0.929194189714022,-0.602682857694593,0.546719687566332,0.87932214701183
"PMP22_Claudin",157.829467578141,1.07463776280066,1.78802612833186,0.60101904875587,0.54782729896565,0.880459642846325
"malic",117.528073483163,-0.499444146112013,0.831626411736966,-0.600563112310075,0.548131013159428,0.880459642846325
"B5",54.9022506890888,-0.758323805301597,1.26403404863472,-0.599923559116672,0.548557180634359,0.88054750518967
"CBS",106.394092327824,-0.341776712131759,0.570561777320713,-0.599017890291739,0.549160954512799,0.88054750518967
"NlpE",828.727267091102,0.551932725018291,0.922760517665853,0.598132142036614,0.549751765043629,0.88054750518967
"FCH",195.393185428868,0.65257437442805,1.09119878035721,0.598034369333173,0.549817000445098,0.88054750518967
"LisH",405.206675191058,1.09306046688792,1.82976021712179,0.597379075498376,0.550254320671659,0.88054750518967
"Hist_deacetyl",201.353447363574,-0.589096644314864,0.986243864309352,-0.597313368055675,0.550298180972193,0.88054750518967
"DUF3552",177.314073973895,0.422069700462744,0.708916817925119,0.595372672492199,0.55159438821408,0.882057266575073
"Laminin_II",137.99586363341,-0.813035319609882,1.37024749901142,-0.593349245443947,0.552947448214857,0.883655953984253
"UNC119_bdg",110.884846434981,1.73462126523507,2.92870878089959,0.592281921831183,0.553661819586859,0.884088823148675
"Prefoldin",182.176373268355,1.2013273484271,2.03096718737741,0.591505050349129,0.554182072266274,0.884088823148675
"EF_TS",183.489850236836,0.379013585189319,0.640976236650928,0.591306765395311,0.55431489738008,0.884088823148675
"MecA",207.625176127508,0.38421929841192,0.650300965195993,0.590833043429547,0.554632292491112,0.884088823148675
"LexA_DNA_bind",106.406585201498,0.445047266331753,0.754824315757611,0.589603775396482,0.555456319986119,0.884838379799543
"Arabinose_Iso_C",128.92319377231,0.903035897637085,1.53378691923866,0.588762289148571,0.556020746376105,0.885173702537644
"TPR_19",50.3803340719102,-0.81079831778575,1.38392939381005,-0.585866823417609,0.55796501367663,0.887703879901559
"Abhydrolase_2",122.850062259766,0.582204576593058,0.996652378924592,0.584160123333342,0.559112587409745,0.888523000381101
"zf-FCS",280.784226460522,-1.32601363459634,2.27173865889505,-0.583699902893449,0.559422232602745,0.888523000381101
"RNA_pol_Rpb6",109.241229980792,-0.930787218084568,1.59513443671488,-0.583516471502859,0.559545671971305,0.888523000381101
"Atg8",243.925251816475,-0.835418939545275,1.43594317922568,-0.581791084516149,0.560707410039465,0.889802812505521
"AsnA",55.2226013535906,-0.360561303384289,0.620958436662648,-0.580652878028572,0.56147442642314,0.890036569679935
"Epimerase_Csub",229.482081193327,0.666144283480081,1.14750302868768,0.580516361897452,0.561566456199495,0.890036569679935
"PhoH",69.14380574809,-0.853639166055231,1.47376295432761,-0.579224198537882,0.562437904853033,0.890408367693182
"ECH",115.241689109785,0.386828621010141,0.668536603022223,0.578619957772577,0.562845635177945,0.890408367693182
"Sialidase",96.2086105073342,0.979266946684152,1.69367097257571,0.578191964401975,0.563134523337074,0.890408367693182
"Cpn60_TCP1",479.273285262408,0.488007219572464,0.845361138569076,0.577276618604095,0.563752605923405,0.890408367693182
"KCl_Cotrans_1",526.868213780006,1.57282293197288,2.72799617715985,0.576548803528884,0.564244292509264,0.890408367693182
"G-alpha",321.061987924338,0.550564310066068,0.955498079630503,0.576206610775162,0.564475537380826,0.890408367693182
"NRDD",59.3379612478387,0.294803685690063,0.511711019768891,0.576113615499638,0.564538389025326,0.890408367693182
"R3H-assoc",89.3779710680475,-0.977630963617966,1.70027241522528,-0.574984899398272,0.565301509725422,0.890408367693182
"Furin-like",70.7287688348481,0.587042357172004,1.02102205426428,0.574955609156759,0.565321319345002,0.890408367693182
"SpoVS",73.5696810103572,-0.963052288808382,1.67584888552471,-0.574665351468637,0.565517644886813,0.890408367693182
"GGDEF",59.3603650718552,0.301882326406804,0.525588363393749,0.574370262799457,0.565717271597148,0.890408367693182
"Paf1",1414.61365502341,1.88656587800304,3.29009190685658,0.573408260745368,0.566368298368633,0.890872398880473
"PCNA_N",530.575700627689,1.31076822684299,2.28893454365487,0.572654307864136,0.566878780726961,0.891114915523651
"Na_K-ATPase",274.316787274627,-0.509593931739428,0.896272815261995,-0.568570108411093,0.569647915096443,0.893143854340329
"D-ser_dehydrat",65.5926100078056,-1.33195137078847,2.34436831091496,-0.568149366542426,0.569933549234361,0.893143854340329
"Lyase_1",63.7229439744871,-0.305056629607495,0.536944309618049,-0.568134579588887,0.569943589075296,0.893143854340329
"Integrin_beta",636.273298665133,-0.874913693548871,1.53999076857962,-0.568129180641667,0.56994725479873,0.893143854340329
"PK",69.62022299568,-0.826498156988289,1.45480094555555,-0.568117693017218,0.56995505458903,0.893143854340329
"Urease_gamma",577.217244013019,-1.12657706023609,1.99506869142605,-0.564680837846654,0.57229087015235,0.895587483244144
"Miro",225.379695001189,0.639721604086993,1.1330611156538,0.564595850346397,0.572348688410296,0.895587483244144
"HD",61.8833806015451,0.285225427431839,0.505500983299907,0.564243071437546,0.572588718795436,0.895587483244144
"Reticulon",224.293492934532,-1.17101901495701,2.07943061798799,-0.563144066855217,0.573336786521702,0.895840186172545
"PYNP_C",157.238700330428,-1.15800815011752,2.05702338398624,-0.562953323298376,0.573466668557475,0.895840186172545
"DUF362",53.3049104254359,-0.306048213692512,0.545578588128174,-0.56096082278913,0.574824244949734,0.897400397390315
"PTB",186.513110781566,1.01142917699762,1.81658604908388,0.556774713483952,0.577681362565257,0.901298245649224
"DUF1682",331.582674984065,1.32345863791188,2.38323684383366,0.555319812773191,0.578675929344163,0.901703860232895
"MoeA_C",83.9795889573582,-1.32266674548565,2.38257063484856,-0.55514272111799,0.578797043700273,0.901703860232895
"Ldh_2",63.8322292241638,0.45930396436605,0.828917376600271,0.55410102059851,0.579509711703184,0.901703860232895
"DDE_Tnp_ISAZ013",57.4559798666546,0.301740756045672,0.545265533720318,0.553383145248353,0.580001077784061,0.901703860232895
"Yip1",89.7185569552563,1.01015280508938,1.82698645015036,0.552906566442373,0.580327390808876,0.901703860232895
"Vsr",55.3344828750963,0.891401134741359,1.61259605798296,0.55277397605469,0.580418190605714,0.901703860232895
"PSI",424.962837398124,1.2313629258689,2.22788260531692,0.55270548049983,0.580465099950004,0.901703860232895
"Plexin_cytopl",295.911216403359,1.12387459314014,2.0369990315696,0.5517305485777,0.581132976864714,0.901733608253582
"Redoxin",306.780115209404,-1.02337732311369,1.85650589281781,-0.551238392009847,0.58147026513733,0.901733608253582
"Seryl_tRNA_N",75.1821109959262,-0.81397860722958,1.47701010929594,-0.551098873397411,0.581565897686136,0.901733608253582
"DUF1667",49.0239612517103,0.457014465955871,0.830550103357565,0.550255143077285,0.582144386355731,0.90207131987341
"RasGAP_C",143.941451061866,1.04116609524751,1.90104809726229,0.547680038578138,0.583911620796666,0.904047363267621
"S-AdoMet_synt_M",87.6866056062466,-0.844714372763599,1.54329760298285,-0.547343798844084,0.584142558592753,0.904047363267621
"EGF",104.784073320483,0.701379186392513,1.28529808715751,0.545693791502984,0.585276440325905,0.905242039118793
"FlaC_arch",133.062384676463,0.565452815966892,1.03856187201968,0.544457514955045,0.586126676553763,0.90599679731827
"EST1_DNA_bind",179.980297183841,-0.964305024724695,1.77412908014013,-0.54353712788955,0.586760034909379,0.906415594384409
"DLIC",827.576704208671,1.15805230135594,2.13525514167337,0.542348442935202,0.587578489622687,0.906725671580854
"ACT_7",142.565071877506,-0.674852747900463,1.24690140434015,-0.541223825357378,0.588353317436214,0.906725671580854
"3Beta_HSD",97.9567816993152,-0.430974314109619,0.796639862556204,-0.540990144187284,0.588514375980272,0.906725671580854
"BIR",402.330127545559,-0.629951180141245,1.16485608681099,-0.540797431780482,0.588647213212206,0.906725671580854
"RNase_Zc3h12a",80.3307239030163,-0.921606054943663,1.70608656856331,-0.540187158099338,0.589067967990699,0.906725671580854
"5_nucleotid_C",52.1896748885577,-0.295478910942404,0.54709355141787,-0.540088455030458,0.589136032114709,0.906725671580854
"3D",80.8483968706595,0.390112112473803,0.724018542402356,0.538815085010637,0.590014453764467,0.907117138708341
"5_3_exonuc_N",94.5868401323664,0.626981569172784,1.16394751891204,0.538668246622353,0.590115787556366,0.907117138708341
"LRR_5",63.7919903556248,0.279666396434265,0.519822667887625,0.538003464856063,0.590574656527465,0.907264874677636
"Put_DNA-bind_N",80.8828194768713,0.8801391118901,1.64368188249804,0.535468037496696,0.592326253679086,0.90911819872384
"DUF1866",506.450222339064,1.59733977102693,2.98453782882323,0.535205067799977,0.592508062343006,0.90911819872384
"DHC_N1",145.569848621043,0.698718455171949,1.30799367120878,0.534191006082031,0.593209391036571,0.909636227457059
"ASL_C2",93.03360363294,-0.37957873551522,0.714106005969509,-0.531543961739804,0.595041885687152,0.911887105455617
"P16-Arc",246.961170494238,1.03695628533939,1.95508617200062,0.53038904381298,0.595842220739413,0.912101924848361
"YqeY",121.518192907011,-0.84795094514525,1.59903500045795,-0.530289171220394,0.595911453499489,0.912101924848361
"HEXIM",611.029485842618,-1.3000451309005,2.4603259652727,-0.528403613687995,0.597219229898231,0.913395385529141
"TOBE",381.246614075964,-1.04083853385493,1.97121845409566,-0.528017851949562,0.597486945512065,0.913395385529141
"SpoOE-like",350.983438775978,-1.07586906345418,2.04303364217821,-0.526603694252986,0.598468826028128,0.914337528342302
"LemA",139.459287919871,-0.360490830975925,0.685403541972904,-0.525954140736226,0.598920070434952,0.914468312672659
"OB_NTP_bind",813.475778154072,1.19018994322655,2.26845756756831,0.524669255551639,0.599813133366335,0.915273121750583
"vATP-synt_AC39",119.708446545779,-0.851688715349946,1.62614358967219,-0.523747546501498,0.600454140770459,0.91569256467495
"PP-binding",211.135792814059,-0.919562199337049,1.76057531699072,-0.522307787950146,0.601456047627329,0.916380061200202
"FliG_N",148.102614305114,-0.364672543589703,0.700339113811728,-0.520708520198028,0.602569838126408,0.916380061200202
"Ribosomal_L2",171.499480320258,-0.88526551483378,1.70159014606439,-0.520257781746863,0.602883917120038,0.916380061200202
"Pro_racemase",233.189705974025,-1.04642707059452,2.01189411430405,-0.520120349850766,0.602979695675023,0.916380061200202
"DUF177",239.888591289216,0.33094206759861,0.636413339066172,0.520011205428552,0.603055765100781,0.916380061200202
"DltD_M",114.903352829786,1.27083734566064,2.44881252844769,0.518960651702575,0.603788180956102,0.916380061200202
"CheW",206.701877587,0.317793456712736,0.612447670283978,0.518890792033518,0.603836899278873,0.916380061200202
"AsnC_trans_reg",60.0365808064715,0.28937284627083,0.558539298935564,0.518088605085268,0.604396450195411,0.916380061200202
"RNA_pol_Rpb1_1",58.0698498818779,-0.726887632809262,1.40310944615001,-0.518054835140456,0.604420010910117,0.916380061200202
"DiS_P_DiS",88.3790812980364,-0.536323510823868,1.03569091416366,-0.51784128207493,0.604569012787018,0.916380061200202
"DUF1900",366.604792974902,0.519949109500591,1.00782703207281,0.515911057109873,0.605916531087232,0.91780182152714
"2OG-FeII_Oxy_3",166.744347999296,0.754589101020918,1.46395192248546,0.515446640993371,0.60624094728622,0.91780182152714
"Kelch_3",60.536513174894,-0.630154986259352,1.22528564681393,-0.514292310448524,0.607047637046163,0.918467114490293
"DUF387",49.250288800929,0.558196579698008,1.0867814563501,0.513623577616682,0.607515191993109,0.918618799984743
"GTP_EFTU_D3",592.586152990384,0.437024872192649,0.852016232032078,0.512930218653622,0.608000134283424,0.918796577548546
"Jun",371.733639429654,-0.563654717834917,1.10319707713225,-0.510928400300091,0.609401193676033,0.920357720642366
"Cadherin-like",65.3437358453619,-0.263076644185819,0.515608931584301,-0.510225149470295,0.609893734790317,0.920545703506689
"DUF162",51.7514264624293,0.3225277336722,0.633397178440618,0.509202984557401,0.610609951308348,0.921070861412653
"AmiS_UreI",61.7539469133393,0.379483522095088,0.747504327715384,0.507667324488827,0.611686667366576,0.921951435694472
"DUF4476",660.227085449738,-0.484478974868504,0.954978891518701,-0.50731904042197,0.611930980908766,0.921951435694472
"NAD_binding_10",74.3903938121969,0.395057176723087,0.780110767774939,0.506411644400043,0.612567701780361,0.922355100633764
"Mlf1IP",341.54878441081,-1.41924180838836,2.80610690123834,-0.505768974005246,0.613018841423472,0.922454094750953
"MutS_II",107.870074623945,-0.877113314461929,1.73762910736746,-0.504775910315391,0.613716237352709,0.922454094750953
"V_ATPase_I",97.8724303135146,-0.77840019421356,1.54320897189339,-0.504403621538388,0.613977773645934,0.922454094750953
"Choline_transpo",327.824115478309,0.626523031423564,1.24288015592446,0.504089656944882,0.614198374841787,0.922454094750953
"POR_N",119.381664314593,-0.798827667971098,1.58594376462749,-0.503692303464951,0.614477617694957,0.922454094750953
"UPF0051",63.0563527150668,-0.71657355009823,1.42845879584491,-0.501641035907086,0.615920048210692,0.923710232404747
"DUF2370",110.327474546025,0.406218386792013,0.81152087623961,0.500564309170123,0.616677786139729,0.923710232404747
"Rod-binding",302.336822764042,-0.922376207862901,1.84392986448634,-0.500223042984253,0.616918034807987,0.923710232404747
"TCTP",525.568476462891,1.04652869116998,2.09255893984383,0.500119098794933,0.616991218836751,0.923710232404747
"MarR",83.3983738335077,-0.297755079060338,0.595655618048854,-0.499877899306436,0.617161054917366,0.923710232404747
"GCOM2",543.940449855966,0.925179901319042,1.86028584219003,0.497332119793951,0.618954864939031,0.925465380930362
"DUF4176",120.037053256364,0.546368042500912,1.09897068611684,0.497163436116277,0.619073803397239,0.925465380930362
"Toprim",73.4352417322884,-0.734628336144787,1.48104176088242,-0.496021351691723,0.619879346666128,0.925973171443187
"zf-CCCH",173.00903401072,0.95855773100753,1.9340103840988,0.495632153213176,0.620153963281622,0.925973171443187
"Flg_new",65.4698690307741,-0.254692805283778,0.514466998770288,-0.495061502278205,0.620556707673613,0.926021674159729
"UQ_con",163.384501281942,-0.915380861567637,1.85400829906801,-0.493730724952952,0.621496363192274,0.926150747377634
"LRR_1",323.577355515955,-0.756973085968244,1.533464083058,-0.49363600643238,0.621563267045772,0.926150747377634
"CITED",183.419494096952,0.829689234079227,1.68341918328447,0.492859557689277,0.622111824801265,0.926150747377634
"tRNA-synt_1c_C",182.020100485215,-0.867862226833609,1.76357209529626,-0.492104762344756,0.622645285785335,0.926150747377634
"AAA",85.794482909121,-0.258020468646395,0.52455673061675,-0.491882867164866,0.622802150665144,0.926150747377634
"Ribosomal_L9_N",174.585828924076,-0.8673196063419,1.76795548430994,-0.490577740242384,0.623725133430128,0.926150747377634
"MraZ",214.359597720991,0.417724705443796,0.851756219306927,0.490427537803831,0.623831394203782,0.926150747377634
"Fer4_17",102.47559077294,0.341663748292707,0.696852926175133,0.49029534850061,0.623924918053866,0.926150747377634
"WD40",201.467556504203,-0.887248131399939,1.81148308619338,-0.489791010560517,0.624281792504073,0.926150747377634
"SseB",76.6749951195393,-0.761785604475352,1.5556174724299,-0.489699825295373,0.624346325501276,0.926150747377634
"DUF1540",62.6357472261185,-0.38594025534126,0.789624793305479,-0.488764104943641,0.625008713393381,0.926583753525101
"EFG_IV",123.608476200218,0.330839103320402,0.680545540302103,0.486138081477307,0.626869268441454,0.927464991758837
"Cu_amine_oxidN1",220.045905550565,-0.33587208967042,0.691405505243029,-0.485781624710032,0.627122003847732,0.927464991758837
"Transposase_31",74.9119699152376,0.759402553689702,1.56445892001477,0.485409072730739,0.627386197876697,0.927464991758837
"Glyco_trans_4_4",52.0987380853791,0.435310368235239,0.897392964591261,0.485083330727371,0.627617235916899,0.927464991758837
"DED",664.366870924911,0.844592041873601,1.74199247137153,0.484842532762858,0.627788049428046,0.927464991758837
"VWA_3",62.9865816734157,-0.774355611577774,1.5979209283179,-0.484601958616891,0.62795872408597,0.927464991758837
"Cohesin",287.922173348785,-0.44851818757538,0.926779985375803,-0.483953251745622,0.62841904651979,0.927464991758837
"FH2",416.412452843176,0.659935416552757,1.36451724758772,0.483640216141961,0.628641228313672,0.927464991758837
"Cytidylate_kin2",104.974329804811,0.285378731780235,0.59072349806219,0.483100355270091,0.629024481826337,0.927464991758837
"Pectinesterase",97.4669214968025,0.306699805150312,0.636066581628888,0.482181919328149,0.629676719839959,0.927464991758837
"TPR_2",58.3518184860176,-0.677330170508192,1.40474222819064,-0.482173993858374,0.629682349462817,0.927464991758837
"AP_endonuc_2_N",140.219547206027,0.760316359427931,1.58337189177501,0.480188112077443,0.631093639146827,0.92842888206408
"DUF718",68.2818764621756,0.499877690250047,1.04335143458071,0.479107684795517,0.631862023009877,0.92842888206408
"HARE-HTH",74.3708755325237,-0.5375430530917,1.12379143592578,-0.478329907051546,0.632415413339309,0.92842888206408
"Clusterin",129.561423582574,-0.82211007083845,1.71959007017351,-0.478084914014126,0.632589769005778,0.92842888206408
"Branch",66.7027029062513,0.614328781366276,1.28732626995118,0.477212961240644,0.633210482511902,0.92842888206408
"DUF3753",60.7692696186119,-0.351499256703433,0.737475314129744,-0.476625115402295,0.63362909577148,0.92842888206408
"CheX",213.464440133102,-0.382817030256829,0.804120872160534,-0.476069013391315,0.634025211782281,0.92842888206408
"Prok-RING_4",61.9412223099332,-0.685266546135414,1.43959510039165,-0.476013391507781,0.634064837476296,0.92842888206408
"POR",133.858743592294,-0.780651433748956,1.63997893552599,-0.47601308580136,0.6340650552681,0.92842888206408
"FlaG",944.789236858504,0.381549014161834,0.802494590410782,0.475453689932696,0.634463633942281,0.92842888206408
"SelP_N",714.676084310292,-0.959904629868556,2.01969122494438,-0.47527296153648,0.634592428535086,0.92842888206408
"MotA_ExbB",105.067449677624,-0.266112051015859,0.560243286182933,-0.474993735005629,0.634791438756328,0.92842888206408
"Integrase_DNA",101.78409087441,-0.373834809825932,0.790948653498916,-0.472641059785867,0.636469283497314,0.929153479395904
"GTF2I",943.669508895058,0.831051369264302,1.75921779546175,0.472398228012566,0.636642568932831,0.929153479395904
"Arginosuc_synth",127.096522441118,0.295907257571492,0.626413097531549,0.472383573615474,0.636653026987875,0.929153479395904
"DapB_C",100.421678613032,-0.471416476345404,0.999025358895355,-0.471876386467967,0.637015023777269,0.929153479395904
"MM_CoA_mutase",59.8431465322829,-0.246782813597504,0.523600913375543,-0.471318531525371,0.637413283963,0.929153479395904
"Transcrip_reg",85.2556437963751,-0.709652251047423,1.50794057416482,-0.47061022377521,0.637919105332977,0.929153479395904
"Mem_trans",55.2298065814996,-0.320538850987679,0.682142781117112,-0.469899938635645,0.638426508152887,0.929153479395904
"DUF386",64.0379774606534,0.36178686346833,0.771984785890476,0.468645069282048,0.639323356696528,0.929153479395904
"RabGAP-TBC",299.769453628487,0.938507696079859,2.00488949810368,0.46810943793538,0.639706330332238,0.929153479395904
"PI-PLC-Y",325.98564947665,-0.960220256430157,2.0531516364288,-0.467681119793149,0.640012644690074,0.929153479395904
"DUF3361",255.344342286644,1.31012038854429,2.8020880561528,0.4675514695791,0.640105376940235,0.929153479395904
"DUF4112",2129.51248029203,-0.479262346895294,1.02584601709536,-0.467187413031347,0.640365798252741,0.929153479395904
"Metalloenzyme",88.3101695523717,-0.29043281358159,0.621818383677569,-0.4670701626155,0.640449680663709,0.929153479395904
"OB_RNB",110.679674289486,0.471168713097646,1.01059565293748,0.466228715439365,0.641051797202743,0.929153479395904
"Urease_beta",499.45518480291,-0.922343489122851,1.98088171164285,-0.465622699074697,0.641485592276863,0.929153479395904
"Cohesin_load",174.697166924892,1.00534859258574,2.16508933855364,0.464345084834861,0.642400527553418,0.929153479395904
"MIF4G",183.020449156847,-0.492611255686148,1.0610130331459,-0.464283887470784,0.642444366332557,0.929153479395904
